지역,링크아이디,도로명,평균속도
서울특별시 서대문구,1120001004,충정로,17.6
서울특별시 서대문구,1120001005,충정로,8.2
서울특별시 서대문구,1120001300,내부순환도로,55.4
서울특별시 서대문구,1120001400,내부순환도로,53.7
서울특별시 서대문구,1120001700,내부순환도로,44.5
서울특별시 서대문구,1120001800,내부순환도로,46.2
서울특별시 서대문구,1120002100,내부순환도로,47
서울특별시 서대문구,1120002201,내부순환도로,38.8
서울특별시 서대문구,1120002301,내부순환도로,45.3
서울특별시 서대문구,1120002401,내부순환도로,45.9
서울특별시 서대문구,1120002701,신촌역로,14.1
서울특별시 서대문구,1120002801,신촌역로,14.8
서울특별시 서대문구,1120002802,신촌역로,15.8
서울특별시 서대문구,1120002900,이화여대길,18.1
서울특별시 서대문구,1120003002,이화여대길,16.4
서울특별시 서대문구,1120003101,명물길,13
서울특별시 서대문구,1120003102,명물길,9.4
서울특별시 서대문구,1120003201,명물길,13.2
서울특별시 서대문구,1120003202,명물길,9.8
서울특별시 서대문구,1120003301,연세로,10.2
서울특별시 서대문구,1120003302,연세로,15.2
서울특별시 서대문구,1120003401,연세로,11.6
서울특별시 서대문구,1120003402,연세로,9.4
서울특별시 서대문구,1120003501,이화여대길,14.6
서울특별시 서대문구,1120003502,신촌역로,18.7
서울특별시 서대문구,1120003601,신촌역로,20.3
서울특별시 서대문구,1120003701,이화여대길,12.2
서울특별시 서대문구,1120003801,이화여대길,15
서울특별시 서대문구,1120003901,신촌역로,14
서울특별시 서대문구,1120004001,신촌역로,15.1
서울특별시 서대문구,1120004002,신촌역로,9.1
서울특별시 서대문구,1120004101,서소문로,22.7
서울특별시 서대문구,1120004102,서소문로,30.6
서울특별시 서대문구,1120004201,서소문로,20.4
서울특별시 서대문구,1120004202,서소문로,33.3
서울특별시 서대문구,1120004203,서소문로,23.9
서울특별시 서대문구,1120004301,성산로,13.4
서울특별시 서대문구,1120004401,성산로,23.1
서울특별시 서대문구,1120004402,성산로,27.3
서울특별시 서대문구,1120004403,성산로,13.5
서울특별시 서대문구,1120004501,성산로,15
서울특별시 서대문구,1120004502,성산로,25.9
서울특별시 서대문구,1120004601,성산로,24.1
서울특별시 서대문구,1120004602,성산로,27
서울특별시 서대문구,1120004701,연희로,11.1
서울특별시 서대문구,1120004702,연희로,20.4
서울특별시 서대문구,1120004703,연희로,15.5
서울특별시 서대문구,1120004704,연희로,25.6
서울특별시 서대문구,1120004801,연희로,18.3
서울특별시 서대문구,1120004802,연희로,21.3
서울특별시 서대문구,1120004803,연희로,19.3
서울특별시 서대문구,1120004901,성산로,20
서울특별시 서대문구,1120004905,성산로,23
서울특별시 서대문구,1120004906,성산로,37.9
서울특별시 서대문구,1120005001,성산로,28.6
서울특별시 서대문구,1120005002,성산로,25.2
서울특별시 서대문구,1120005003,성산로,26.5
서울특별시 서대문구,1120005004,성산로,33.2
서울특별시 서대문구,1120005101,성산로,37.4
서울특별시 서대문구,1120005102,성산로,19.9
서울특별시 서대문구,1120005103,성산로,26.1
서울특별시 서대문구,1120005104,성산로,22.6
서울특별시 서대문구,1120005202,성산로,41.8
서울특별시 서대문구,1120005203,성산로,27.1
서울특별시 서대문구,1120005204,성산로,41.8
서울특별시 서대문구,1120005205,성산로,19.5
서울특별시 서대문구,1120005206,성산로,48.9
서울특별시 서대문구,1120005301,연희로,15.4
서울특별시 서대문구,1120005302,연희로,21.8
서울특별시 서대문구,1120005303,연희로,19.6
서울특별시 서대문구,1120005401,연희로,16.6
서울특별시 서대문구,1120005402,연희로,24.4
서울특별시 서대문구,1120005403,연희로,18
서울특별시 서대문구,1120005700,수색로,21.5
서울특별시 서대문구,1120005800,수색로,20.5
서울특별시 서대문구,1120005901,홍제천로,36.2
서울특별시 서대문구,1120005902,홍제천로,26.1
서울특별시 서대문구,1120005903,홍제천로,39
서울특별시 서대문구,1120005904,홍제천로,31.6
서울특별시 서대문구,1120006001,홍제천로,27.8
서울특별시 서대문구,1120006002,홍제천로,19.5
서울특별시 서대문구,1120006003,홍제천로,36
서울특별시 서대문구,1120006004,홍제천로,28.6
서울특별시 서대문구,1120006101,모래내로,10.2
서울특별시 서대문구,1120006102,모래내로,21.8
서울특별시 서대문구,1120006103,모래내로,22.5
서울특별시 서대문구,1120006201,모래내로,27.3
서울특별시 서대문구,1120006203,모래내로,30.5
서울특별시 서대문구,1120006301,성산로,19.4
서울특별시 서대문구,1120006302,성산로,42.3
서울특별시 서대문구,1120006303,성산로,48.5
서울특별시 서대문구,1120006304,성산로,53.8
서울특별시 서대문구,1120006305,성산로,48.6
서울특별시 서대문구,1120006306,성산로,39.1
서울특별시 서대문구,1120006307,성산로,21
서울특별시 서대문구,1120006308,성산로,33.1
서울특별시 서대문구,1120006401,성산로,48.6
서울특별시 서대문구,1120006402,성산로,45.9
서울특별시 서대문구,1120006403,성산로,49.3
서울특별시 서대문구,1120006404,성산로,53.8
서울특별시 서대문구,1120006405,성산로,49.7
서울특별시 서대문구,1120006406,성산로,9.1
서울특별시 서대문구,1120006407,성산로,16.8
서울특별시 서대문구,1120006408,성산로,11.1
서울특별시 서대문구,1120006501,증가로,28.9
서울특별시 서대문구,1120006502,증가로,26.9
서울특별시 서대문구,1120006503,증가로,13.1
서울특별시 서대문구,1120006601,증가로,24
서울특별시 서대문구,1120006602,증가로,27.5
서울특별시 서대문구,1120006603,증가로,13.6
서울특별시 서대문구,1120007101,연희로,9.9
서울특별시 서대문구,1120007103,연희로,25.7
서울특별시 서대문구,1120007104,연희로,10
서울특별시 서대문구,1120007105,연희로,25.8
서울특별시 서대문구,1120007106,연희로,27.4
서울특별시 서대문구,1120007201,연희로,17.1
서울특별시 서대문구,1120007203,연희로,21.1
서울특별시 서대문구,1120007204,연희로,15
서울특별시 서대문구,1120007205,연희로,26.5
서울특별시 서대문구,1120007206,연희로,26.3
서울특별시 서대문구,1120007500,홍제천로,14.5
서울특별시 서대문구,1120007600,홍제천로,10.8
서울특별시 서대문구,1120007701,모래내로15길,14.2
서울특별시 서대문구,1120007801,모래내로15길,14.4
서울특별시 서대문구,1120007901,모래내로,15.3
서울특별시 서대문구,1120007902,모래내로,19.5
서울특별시 서대문구,1120008001,모래내로,20.9
서울특별시 서대문구,1120008002,모래내로,23.6
서울특별시 서대문구,1120008300,증가로,25.9
서울특별시 서대문구,1120008400,증가로,15.3
서울특별시 서대문구,1120008503,수색로,19.6
서울특별시 서대문구,1120008603,수색로,22.3
서울특별시 서대문구,1120008700,응암로,14.7
서울특별시 서대문구,1120008800,응암로,15.2
서울특별시 서대문구,1120009102,거북골로,9.9
서울특별시 서대문구,1120009202,거북골로,12.9
서울특별시 서대문구,1120009300,홍제천로,12.3
서울특별시 서대문구,1120009400,홍제천로,13.3
서울특별시 서대문구,1120009501,모래내로,10.2
서울특별시 서대문구,1120009502,모래내로,20.7
서울특별시 서대문구,1120009601,모래내로,15.4
서울특별시 서대문구,1120009602,모래내로,22.4
서울특별시 서대문구,1120009701,가좌로,14.7
서울특별시 서대문구,1120009702,가좌로,22.5
서울특별시 서대문구,1120009703,가좌로,14
서울특별시 서대문구,1120009801,가좌로,18.8
서울특별시 서대문구,1120009802,가좌로,22.7
서울특별시 서대문구,1120009803,가좌로,17.1
서울특별시 서대문구,1120009901,증가로,18.2
서울특별시 서대문구,1120009902,증가로,9.5
서울특별시 서대문구,1120010001,증가로,15.9
서울특별시 서대문구,1120010002,증가로,14.6
서울특별시 서대문구,1120010100,가좌로,28.9
서울특별시 서대문구,1120010200,가좌로,14.9
서울특별시 서대문구,1120010301,연희로,21.4
서울특별시 서대문구,1120010302,연희로,45.2
서울특별시 서대문구,1120010401,연희로,27.4
서울특별시 서대문구,1120010402,연희로,42.4
서울특별시 서대문구,1120010501,통일로,10
서울특별시 서대문구,1120010502,통일로,9.8
서울특별시 서대문구,1120010504,통일로,26.4
서울특별시 서대문구,1120010505,통일로,18.4
서울특별시 서대문구,1120010506,통일로,31
서울특별시 서대문구,1120010507,통일로,30.4
서울특별시 서대문구,1120010601,통일로,24.3
서울특별시 서대문구,1120010602,통일로,24
서울특별시 서대문구,1120010604,통일로,25.1
서울특별시 서대문구,1120010605,통일로,22.7
서울특별시 서대문구,1120010606,통일로,27.7
서울특별시 서대문구,1120010607,통일로,21.1
서울특별시 서대문구,1120010703,거북골로,10.7
서울특별시 서대문구,1120010803,거북골로,12
서울특별시 서대문구,1120010901,연희로,19.9
서울특별시 서대문구,1120010902,연희로,22.1
서울특별시 서대문구,1120011001,연희로,20.9
서울특별시 서대문구,1120011002,연희로,25.9
서울특별시 서대문구,1120011102,증가로,14.6
서울특별시 서대문구,1120011103,증가로,15.5
서울특별시 서대문구,1120011104,증가로,14.7
서울특별시 서대문구,1120011202,증가로,10.1
서울특별시 서대문구,1120011203,증가로,21.6
서울특별시 서대문구,1120011204,증가로,16.9
서울특별시 서대문구,1120011302,거북골로,12.6
서울특별시 서대문구,1120011303,거북골로,16.2
서울특별시 서대문구,1120011304,거북골로,10.2
서울특별시 서대문구,1120011402,거북골로,11.5
서울특별시 서대문구,1120011403,거북골로,14.2
서울특별시 서대문구,1120011404,거북골로,17.3
서울특별시 서대문구,1120011500,가좌로,23
서울특별시 서대문구,1120011600,가좌로,20.8
서울특별시 서대문구,1120011701,모래내로,11.3
서울특별시 서대문구,1120011702,모래내로,19
서울특별시 서대문구,1120011703,모래내로,22.1
서울특별시 서대문구,1120011704,모래내로,32.8
서울특별시 서대문구,1120011705,모래내로,17.6
서울특별시 서대문구,1120011801,모래내로,18.6
서울특별시 서대문구,1120011802,모래내로,22.5
서울특별시 서대문구,1120011803,모래내로,26.9
서울특별시 서대문구,1120011804,모래내로,25
서울특별시 서대문구,1120011805,모래내로,19.1
서울특별시 서대문구,1120011806,모래내로,11.4
서울특별시 서대문구,1120011901,응암로,16.6
서울특별시 서대문구,1120011902,응암로,16.9
서울특별시 서대문구,1120012001,응암로,14.5
서울특별시 서대문구,1120012002,응암로,18.2
서울특별시 서대문구,1120012101,연희로,20.1
서울특별시 서대문구,1120012102,연희로,18.2
서울특별시 서대문구,1120012200,연희로,20.2
서울특별시 서대문구,1120012303,증가로,11.5
서울특별시 서대문구,1120012403,증가로,13.3
서울특별시 서대문구,1120012501,가좌로,15
서울특별시 서대문구,1120012502,가좌로,20.2
서울특별시 서대문구,1120012503,가좌로,20.9
서울특별시 서대문구,1120012601,가좌로,17.5
서울특별시 서대문구,1120012602,가좌로,19.8
서울특별시 서대문구,1120012603,가좌로,21
서울특별시 서대문구,1120012701,모래내로,11.6
서울특별시 서대문구,1120012702,모래내로,26.3
서울특별시 서대문구,1120012704,모래내로,13.5
서울특별시 서대문구,1120012705,모래내로,18.7
서울특별시 서대문구,1120012706,모래내로,18.7
서울특별시 서대문구,1120012801,모래내로,21.3
서울특별시 서대문구,1120012803,모래내로,12.8
서울특별시 서대문구,1120012804,모래내로,22
서울특별시 서대문구,1120012805,모래내로,18.4
서울특별시 서대문구,1120012901,응암로,18.5
서울특별시 서대문구,1120013001,응암로,24.9
서울특별시 서대문구,1120013102,연희로,21.7
서울특별시 서대문구,1120013103,연희로,23.9
